#separator:comma
#html:false
#deck:JLPT N4 Vocabulary
#notetype:Basic
#tags column:3
案内,"guidance; information
あんない · annai

駅で案内してもらう。
I get directions at the station.",n4
受付,"reception; information desk
うけつけ · uketsuke

受付で名前を書く。
I write my name at the reception.",n4
先輩,"senior (at school/work)
せんぱい · senpai

先輩に相談する。
I consult a senior colleague.",n4
後輩,"junior (at school/work)
こうはい · kouhai

後輩を指導する。
I coach a junior member.",n4
社長,"company president
しゃちょう · shachou

社長に報告する。
I report to the president.",n4
部長,"department manager
ぶちょう · buchou

部長の指示を聞く。
I follow the manager's instructions.",n4
課長,"section chief
かちょう · kachou

課長と打ち合わせする。
I have a meeting with the section chief.",n4
約束,"promise; appointment
やくそく · yakusoku

約束を守る。
I keep a promise.",n4
残業,"overtime work
ざんぎょう · zangyou

最近残業が多い。
I have a lot of overtime recently.",n4
出張,"business trip
しゅっちょう · shucchou

大阪へ出張する。
I go to Osaka on business.",n4
引っ越す,"to move (house)
ひっこす · hikkosu

来月引っ越す。
I will move next month.",n4
規則,"rule; regulation
きそく · kisoku

規則を守る。
I obey the rules.",n4
禁止,"prohibition
きんし · kinshi

ここは喫煙禁止だ。
Smoking is prohibited here.",n4
注意,"caution; attention
ちゅうい · chuui

走らないように注意する。
Be careful not to run.",n4
支度,"preparation; getting ready
したく · shitaku

出かける支度をする。
I get ready to go out.",n4
並ぶ,"to line up
ならぶ · narabu

人が並ぶ。
People line up.",n4
並べる,"to arrange; to line up
ならべる · naraberu

机を並べる。
I line up the desks.",n4
済む,"to be finished; to be settled
すむ · sumu

手続きが済む。
The procedure is completed.",n4
済ませる,"to finish; to get done
すませる · sumaseru

宿題を済ませる。
I finish my homework.",n4
コピー,"copy
こぴー · kopii

書類をコピーする。
I make copies of the documents.",n4
伝える,"to convey; to tell
つたえる · tsutaeru

予定を伝える。
I tell the schedule.",n4
伝わる,"to be conveyed
つたわる · tsutawaru

気持ちが伝わる。
My feelings are conveyed.",n4
遅刻,"tardiness; being late
ちこく · chikoku

会議に遅刻した。
I was late for the meeting.",n4
早退,"leaving early
そうたい · soutai

今日は早退した。
I left early today.",n4
欠席,"absence
けっせき · kesseki

授業を欠席する。
I am absent from class.",n4
出席,"attendance
しゅっせき · shusseki

会議に出席する。
I attend the meeting.",n4
引き出し,"drawer
ひきだし · hikidashi

引き出しを開ける。
I open the drawer.",n4
決める,"to decide
きめる · kimeru

予定を決める。
I decide the schedule.",n4
決まる,"to be decided
きまる · kimaru

日程が決まる。
The date is decided.",n4
相談する,"to consult
そうだんする · soudan suru

友達に相談する。
I consult a friend.",n4
予算,"budget
よさん · yosan

来年度の予算を決める。
Decide next year's budget.",n4
申請,"application (to apply)
しんせい · shinsei

パスポートを申請する。
Apply for a passport.",n4
配達,"delivery
はいたつ · haitatsu

荷物を配達してもらう。
Have my package delivered.",n4
到着,"arrival
とうちゃく · touchaku

飛行機は10時に到着する。
The plane arrives at 10.",n4
出発,"departure
しゅっぱつ · shuppatsu

東京を出発する。
Depart from Tokyo.",n4
変更,"change; modification
へんこう · henkou

予定を変更する。
Change the schedule.",n4
連絡先,"contact information
れんらくさき · renrakusaki

連絡先を教えてください。
Please tell me your contact information.",n4
署名,"signature
しょめい · shomei

書類に署名する。
Sign the document.",n4
印鑑,"seal; stamp
いんかん · inkan

印鑑が必要です。
A personal seal is required.",n4
両替,"currency exchange
りょうがえ · ryougae

空港で両替する。
Exchange money at the airport.",n4
保証,"guarantee; warranty
ほしょう · hoshou

保証期間は一年です。
The warranty period is one year.",n4
修理,"repair
しゅうり · shuuri

スマホを修理に出す。
Send my phone for repair.",n4
返品,"return (goods)
へんぴん · henpin

不良品を返品する。
Return a defective product.",n4
交換,"exchange
こうかん · koukan

サイズを交換する。
Exchange for a different size.",n4
予約席,"reserved seat
よやくせき · yoyakuseki

予約席に座る。
Sit in a reserved seat.",n4
自由席,"non-reserved seat
じゆうせき · jiyuuseki

自由席を利用する。
Use a non-reserved seat.",n4
乗車券,"boarding ticket
じょうしゃけん · joushaken

乗車券を買う。
Buy a boarding ticket.",n4
精算,"adjustment; settlement
せいさん · seisan

運賃を精算する。
Settle the fare difference.",n4
遅延,"delay
ちえん · chien

電車が遅延している。
The train is delayed.",n4
振替,"substitution; alternative service
ふりかえ · furikae

振替輸送を利用する。
Use alternative transportation.",n4
連休,"consecutive holidays
れんきゅう · renkyuu

連休に旅行する。
Travel during the holidays.",n4
定休日,"regular holiday (shop)
ていきゅうび · teikyuubi

水曜日は定休日です。
We are closed on Wednesdays.",n4
営業中,"open for business
えいぎょうちゅう · eigyouchuu

今は営業中です。
We are open now.",n4
満席,"full; no seats
まんせき · manseki

本日は満席です。
We are fully booked today.",n4
空席,"available seat
くうせき · kuuseki

空席があります。
There are available seats.",n4
受付中,"accepting (applications)
うけつけちゅう · uketsukechuu

ただいま受付中です。
We are now accepting applications.",n4
